Issue Type,Issue key,Issue id,Summary,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Created,Updated,Status,Custom field (Required Access Level),Custom field (Required Access Level)
Task,AO3-6837,68669,Switch docker-compose to selenium/standalone-chromium image,Amy Lee,5a150b48b87a44359db086ec,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,09/Nov/24 11:46 AM,19/Nov/24 2:13 AM,Deployed,,
Improvement,AO3-6836,68668,Create admin_deleted_work_notification mailer preview,Indes ­,712020:f7b45cfe-c9f2-4f79-9aac-b8373dc441cf,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,08/Nov/24 5:38 AM,09/Mar/25 1:05 AM,Deployed,,
Improvement,AO3-6835,68667,Create change_email mailer preview,Amy Lee,5a150b48b87a44359db086ec,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,08/Nov/24 5:30 AM,06/Dec/24 3:22 PM,Deployed,,
Bug,AO3-6834,68666,Parent Thread link not available on unreviewed comments,minionluvr,712020:3b06d217-8371-4fde-bbb1-e6f5b905688e,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,07/Nov/24 7:34 PM,24/Nov/24 5:57 AM,Deployed,,
Improvement,AO3-6833,68665,Set channel and record user agent for PAC and Support tickets,,,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,,07/Nov/24 4:48 PM,14/Apr/25 6:14 AM,To Do,,
Bug,AO3-6832,68664,Don't attach HTML of work to Abuse ticket when reporting comments,Jake Faulkner,70121:9d10b6c8-3c06-432f-bfe5-20b286449a4d,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,07/Nov/24 4:15 PM,23/Dec/24 3:52 PM,Deployed,,
Task,AO3-6831,68663,Rename the Underage warning tag,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,06/Nov/24 1:12 AM,19/Nov/24 2:13 AM,Deployed,,
Improvement,AO3-6830,68662,Include creator IDs in abuse reports,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,06/Nov/24 12:07 AM,11/Apr/25 11:26 AM,Deployed,Admin,
Improvement,AO3-6829,68661,Updates to the DMCA Policy,Wanda,5e76ab1fbea00d0c4118b73b,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,04/Nov/24 7:51 PM,24/Nov/24 5:57 AM,Deployed,,
Improvement,AO3-6828,68660,Email users about TOS update and Underage warning rename,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Highest,Done,04/Nov/24 7:02 AM,05/Nov/24 10:01 PM,Deployed,,
Task,AO3-6827,68659,Bump rexml from 3.3.6 to 3.3.9,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,30/Oct/24 12:50 AM,24/Nov/24 5:57 AM,Deployed,,
Task,AO3-6826,68632,Bump Rails from 7.0.8.4 to 7.0.8.5,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,17/Oct/24 9:54 AM,24/Nov/24 5:57 AM,Deployed,,
Bug,AO3-6825,68631,Renaming a tag does not update bookmarks where the tag is used as a bookmarker's tag,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,15/Oct/24 7:44 PM,05/Nov/24 10:01 PM,Deployed,,
Task,AO3-6824,68630,Install ImageMagick in GitHub Action that runs automated tests,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,High,DeployedToBeta,15/Oct/24 5:41 AM,05/Nov/24 10:01 PM,Deployed,,
Improvement,AO3-6823,68629,Prevent invalid tags from being added to the autocomplete via tag sets,Andrew Chanthakoun,712020:ff4f52af-8f5f-4184-bc1d-076ba0f0837e,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,,14/Oct/24 11:38 AM,27/Oct/24 4:07 AM,In Review,,
Improvement,AO3-6822,68627,WorksController#index N+1 Query (comments),,,Sentry,5b08578531fcef2607e2a842,Medium,,05/Oct/24 4:42 PM,10/Apr/25 2:31 AM,To Do,,
Task,AO3-6821,68626,Bump webrick from 1.8.1 to 1.8.2,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,05/Oct/24 2:57 AM,24/Nov/24 5:57 AM,Deployed,,
Bug,AO3-6820,68625,500 error when creating a bookmark without a pseud ID,lou-codes,712020:fa67c419-a3c3-4e83-98a9-3f8535d05615,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,05/Oct/24 2:15 AM,07/Feb/25 2:14 PM,Deployed,,
Bug,AO3-6819,68624,Invalid HTML on Blocked Users and Muted Users pages,Dev21Maker,712020:191d1772-1095-41cd-851c-19c35148eed2,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,04/Oct/24 12:34 AM,24/Nov/24 5:57 AM,Deployed,,
Improvement,AO3-6818,68623,"When an email is blocked from guest comments, also block it from requesting invitations",anna,712020:1bcdb886-fc02-4abf-9f5e-df4ba8bb1ccd,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,DeployedToBeta,02/Oct/24 9:56 AM,05/Aug/25 2:31 PM,Deployed,Admin,
Improvement,AO3-6817,68622,Pre-render work links on hover,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,29/Sep/24 5:31 PM,29/Sep/24 5:33 PM,To Do,,
Task,AO3-6816,68618,Bump reviewdog/action-rubocop from 2.19.0 to 2.19.1,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,23/Sep/24 3:21 PM,05/Oct/24 1:54 PM,Deployed,,
Task,AO3-6815,68617,Update contributing information,Mugdha Gupta,712020:186beef7-7f1c-4516-96a6-3bdf15426c30,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,23/Sep/24 6:49 AM,05/Oct/24 1:54 PM,Deployed,,
Bug,AO3-6814,68616,archivist_added_to_collection_notification mail doesn't respect user's locale preference,Indes ­,712020:f7b45cfe-c9f2-4f79-9aac-b8373dc441cf,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,22/Sep/24 8:14 AM,07/Feb/25 2:14 PM,Deployed,,
Bug,AO3-6813,68615,Emails obey user's locale preference even when localised emails for that locale are deactivated,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,21/Sep/24 1:44 AM,29/Apr/25 9:58 AM,Deployed,,
Task,AO3-6812,68614,Update cookie rotator to force Rails 6 compatibility,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,20/Sep/24 8:21 AM,07/Dec/24 1:37 AM,Deployed,,
Bug,AO3-6811,68613,Fandom tag nominations sometimes incorrectly marked as not parented ,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,19/Sep/24 7:55 PM,19/Sep/24 7:55 PM,To Do,,
Bug,AO3-6810,68612,"""Automatically flagged as spam"" email gets sent when hiding works manually",EchoEkhi,60d5d58e8f2cc10069d7e879,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,19/Sep/24 1:59 AM,21/Feb/25 2:33 PM,Deployed,Admin,
Task,AO3-6809,68611,Bump reviewdog/action-rubocop from 2.18.1 to 2.19.0,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,17/Sep/24 8:10 AM,04/Oct/24 6:49 PM,Deployed,,
Improvement,AO3-6808,68610,Allow name attribute in details element,,,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,Won't Do,16/Sep/24 4:33 PM,11/Jan/25 11:49 AM,Closed,,
Improvement,AO3-6807,68606,More informative error in signup form and external work form when something other than a URL is entered in the URL field,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,DeployedToBeta,14/Sep/24 12:56 PM,01/Jul/25 10:17 AM,Deployed,,
Bug,AO3-6806,68604,Display issue with first comment on short admin posts when comment form is not present,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,01/Sep/24 6:13 PM,21/Sep/24 11:46 AM,To Do,Admin,
Bug,AO3-6804,68602,Intermittent failure in cucumber features/tags_and_wrangling/tag_wrangling_fandoms.feature,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,01/Sep/24 9:02 AM,06/Sep/24 1:22 AM,Deployed,,
Task,AO3-6803,68599,Bump reviewdog/action-rubocop from 2.18.0 to 2.18.1,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,27/Aug/24 3:20 AM,06/Sep/24 1:22 AM,Deployed,,
Bug,AO3-6802,68598,Work original creator timestamp gets reset,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,25/Aug/24 12:31 PM,25/Aug/24 12:31 PM,To Do,Admin,
Improvement,AO3-6801,68597,Update error message for banned and suspended users,lydia-theda,5ded904a73b0bd0e4d82dd09,lydia-theda,5ded904a73b0bd0e4d82dd09,Medium,DeployedToBeta,24/Aug/24 11:08 AM,26/Jan/25 3:45 PM,Deployed,,
Task,AO3-6800,68595,Bump rexml from 3.3.3 to 3.3.6,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,22/Aug/24 2:33 PM,06/Sep/24 1:22 AM,Deployed,,
Task,AO3-6799,68592,Update abuse and support ticket url fields,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,19/Aug/24 5:59 PM,03/Apr/25 1:05 AM,Deployed,,
Task,AO3-6798,68591,Bump fugit from 1.10.1 to 1.11.1,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,19/Aug/24 12:03 PM,06/Sep/24 1:22 AM,Deployed,,
Bug,AO3-6797,68590,500 error when posting a work with invalid comment permissions,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,19/Aug/24 12:52 AM,30/Sep/25 3:02 AM,To Do,,
Bug,AO3-6796,68589,500 error when trying to access user's works for invalid fandom_id,AliceLsr,5cdbe287a67da10dbe9d6051,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,18/Aug/24 11:52 PM,04/Oct/24 6:49 PM,Deployed,,
Bug,AO3-6795,68588,500 error when filtering to exclude a tag when your search also includes a syntax error,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,18/Aug/24 11:25 PM,12/Jul/25 12:28 PM,Deployed,,
Bug,AO3-6794,68587,500 error when requesting password reset if account email address is invalid,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,18/Aug/24 10:56 PM,18/Aug/24 10:56 PM,To Do,,
Bug,AO3-6793,68586,500 error when trying to invite a work to a collection if the work creator has an invalid email address,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,18/Aug/24 10:36 PM,19/Feb/25 7:04 AM,To Do,,
Improvement,AO3-6792,68585,Admins with the support and policy_and_abuse roles should be able to edit languages,Cesium-Ice,5c4fbe624c070827c2a1e3f1,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,18/Aug/24 8:45 PM,30/Dec/24 4:28 PM,Deployed,Admin,
Bug,AO3-6791,68583,500 error when attempting to access the pseud edit page for a nonexistent user while logged in as admin,lou-codes,712020:fa67c419-a3c3-4e83-98a9-3f8535d05615,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,13/Aug/24 2:17 PM,09/Mar/25 1:05 AM,Deployed,Admin,
Bug,AO3-6790,68582,500 error when trying to access the edit page for a nonexistent pseud while logged in as pseud owner or admin,lou-codes,712020:fa67c419-a3c3-4e83-98a9-3f8535d05615,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,DeployedToBeta,13/Aug/24 2:08 PM,21/Feb/25 2:33 PM,Deployed,Admin,
Bug,AO3-6789,68581,500 error when trying to access the challenge sign-up page for a collection that doesn't exist,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Lowest,,13/Aug/24 1:28 PM,14/Jul/25 4:56 AM,To Do,,
Bug,AO3-6788,68580,Skins that are not approved for public use can be listed in the chooser,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,13/Aug/24 1:54 AM,13/Aug/24 1:54 AM,To Do,Admin,
Task,AO3-6787,68579,Add task to reset word count on works created before prior word count fix task was run ,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,12/Aug/24 10:58 PM,12/Aug/24 10:58 PM,To Do,,
Improvement,AO3-6786,68575,Make it easier to pause sending invitations while letting users add themselves to the queue,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,05/Aug/24 10:33 PM,29/Sep/25 5:12 PM,On Hold,Admin,
Task,AO3-6785,68574,Bump rexml from 3.3.2 to 3.3.3,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,02/Aug/24 3:01 PM,13/Aug/24 5:29 AM,Deployed,,
Bug,AO3-6784,68573,My Nominations and Review Nominations pages give error 500 if a nomination contains a blank tag that is a synonym or canonical,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,01/Aug/24 11:20 PM,13/Aug/24 5:29 AM,Deployed,Tag Wrangler,
Bug,AO3-6783,68572,"When a blank tag exists in the database, editing a tag nomination to remove tags nominates the blank tag instead",Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,01/Aug/24 11:00 PM,13/Aug/24 5:29 AM,Deployed,Tag Wrangler,
Bug,AO3-6779,68566,Admin: Editing a work language is logged in Activities as a change to tags,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,,29/Jul/24 10:46 PM,07/Aug/24 10:08 PM,To Do,Admin,
Task,AO3-6778,68565,Bump tk0miya/action-erblint to b6e537f,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,29/Jul/24 6:19 AM,13/Aug/24 5:29 AM,Deployed,,
Bug,AO3-6777,68564,Possible to create a blank tag using the zero width space character,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,28/Jul/24 11:06 PM,07/Feb/25 2:13 PM,Deployed,Admin,
Epic,AO3-6776,68559,Create previews for internationalized mailers,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,,26/Jul/24 9:27 AM,26/May/25 8:44 AM,In Progress,,
Improvement,AO3-6775,68558,Create delete_work_notification mailer preview,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,26/Jul/24 5:10 AM,17/Mar/25 5:27 AM,Deployed,,
Improvement,AO3-6774,68557,Create invite_increase_notification mailer preview,Amy Lee,5a150b48b87a44359db086ec,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,26/Jul/24 4:44 AM,01/Mar/25 1:52 AM,Deployed,,
Improvement,AO3-6773,68556,Create invite_request_declined mailer preview,Amy Lee,5a150b48b87a44359db086ec,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,26/Jul/24 4:44 AM,06/Dec/24 3:22 PM,Deployed,,
Improvement,AO3-6772,68555,Create reset_password_instructions mailer preview,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,26/Jul/24 1:42 AM,04/Oct/24 6:49 PM,Deployed,,
Bug,AO3-6771,68554,claim_notification mail doesn't respect user's locale preference,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,23/Jul/24 9:41 AM,06/Dec/24 3:22 PM,Deployed,,
Task,AO3-6770,68553,Bump rexml from 3.2.8 to 3.3.2,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,21/Jul/24 2:19 AM,02/Aug/24 3:01 PM,Deployed,,
Bug,AO3-6769,68552,Series browser page title for mystery series is missing site name ,Kayla Camacho,70121:61d5fe3a-c34f-4fa2-87f3-4126a4d27422,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,20/Jul/24 12:29 AM,21/Feb/25 2:32 PM,Deployed,,
Improvement,AO3-6768,68551,Incorrect browser page title on drafts page,mystyrust,712020:c85b6ad9-92eb-4167-b8ce-0474847a4163,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,19/Jul/24 11:58 PM,24/Nov/24 5:57 AM,Deployed,,
Improvement,AO3-6767,68550,Snow Blue: Focus state of actions has red text instead of blue,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,18/Jul/24 2:08 AM,18/Jul/24 8:27 PM,To Do,,
Improvement,AO3-6766,68549,Allow CSS color-scheme property in skins,David Bilsky,712020:d60773ee-4226-4e5d-ab67-61f79a3ff0f5,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,DeployedToBeta,17/Jul/24 8:08 PM,07/Feb/25 2:14 PM,Deployed,,
Improvement,AO3-6765,68548,Improve skin preview message,David Bilsky,712020:d60773ee-4226-4e5d-ab67-61f79a3ff0f5,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Low,,17/Jul/24 5:02 PM,15/Oct/24 7:00 AM,In Review,,
Improvement,AO3-6764,68546,Create batch_kudo_notification mailer preview,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,16/Jul/24 6:43 AM,06/Sep/24 1:22 AM,Deployed,,
Task,AO3-6763,68545,Bump reviewdog/action-rubocop from 2.16.0 to 2.18.0,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,15/Jul/24 7:32 AM,24/Jul/24 12:31 AM,Deployed,,
Improvement,AO3-6762,68544,Admin Roles: Restrict access to actions on TagsController,Cesium-Ice,5c4fbe624c070827c2a1e3f1,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,15/Jul/24 1:01 AM,08/Dec/24 5:55 PM,Deployed,Admin,
Improvement,AO3-6761,68543,Admin Roles: Restrict access to actions in TagWranglingsController,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,15/Jul/24 12:36 AM,06/Dec/24 3:22 PM,Deployed,Admin,
Improvement,AO3-6760,68542,Admin Roles: Restrict access to actions in UnsortedTagsController,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,15/Jul/24 12:28 AM,06/Dec/24 3:22 PM,Deployed,Admin,
Improvement,AO3-6759,68541,Admin Roles: Restrict access to actions in TagWranglersController,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,15/Jul/24 12:21 AM,06/Sep/24 1:22 AM,Deployed,Admin,
Epic,AO3-6758,68540,Admin Roles: Restrict admin access to wrangling-related areas,,,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,Done,15/Jul/24 12:07 AM,07/Dec/24 1:22 AM,Deployed,Admin,
Improvement,AO3-6757,68538,When a comment is hidden by an admin replace any embedded images with links,Scott,557058:cbdc6ae1-e1bd-47cc-b37c-f48f44948a50,Teyris,5f8da51014dd460068fa561a,Medium,DeployedToBeta,14/Jul/24 4:37 PM,11/May/25 3:01 AM,Deployed,Admin,
Improvement,AO3-6756,68537,Run i18n-tasks tests on all locales for PRs that export translations from Phrase,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Medium,DeployedToBeta,13/Jul/24 4:41 AM,24/Jul/24 12:31 AM,Deployed,,
Task,AO3-6755,68536,Remove unused tolk stylesheets,John Mathai,600cd81ac8c36c006945e105,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Lowest,DeployedToBeta,13/Jul/24 1:31 AM,26/Jan/25 3:45 PM,Deployed,,
Improvement,AO3-6754,68535,Admin roles: restrict access to API tokens,Nisha,712020:4cc95acb-cbd4-4fc1-8500-54bfb07e79e7,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,08/Jul/24 8:41 PM,06/Sep/24 1:22 AM,Deployed,Admin,
Task,AO3-6753,68534,Bump reviewdog/action-rubocop from 2.14.0 to 2.16.0,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,08/Jul/24 7:04 AM,24/Jul/24 12:31 AM,Deployed,,
Improvement,AO3-6752,68533,Edit text on nomination form to remove confusing instruction about crossovers,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Nary,557058:045245cb-4c5b-4691-b41f-82c2b91416c7,Medium,,07/Jul/24 6:38 PM,05/Jan/25 6:43 PM,In Progress,,
Bug,AO3-6751,68532, Relationships by Character borked on fandoms with periods,Emily Wiegand,712020:bb3a9a1c-a2af-4bee-8368-75c1d28f2468,Paula,5b46bc7a3675c92cbbdec3ff,Medium,DeployedToBeta,07/Jul/24 5:36 PM,02/Apr/25 1:49 PM,Deployed,,
Improvement,AO3-6750,68531,Add chapter number to inbox comments,EchoEkhi,60d5d58e8f2cc10069d7e879,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,DeployedToBeta,07/Jul/24 6:48 AM,01/Jul/25 10:17 AM,Deployed,,
Bug,AO3-6749,68530,"Low Vision Default: On narrow screens, expanded navigation menus hide behind top-level options and overflow onto main content",Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,05/Jul/24 5:14 PM,04/Oct/24 6:49 PM,Deployed,,
Bug,AO3-6748,68529,Low Vision Default: Stats line in work meta runs off the page,slavalamp,712020:bb568d1c-045f-4d41-b06d-825ace2cfa5b,Kyrie,712020:f9c2f0a9-a97e-48d2-967c-6f79c95e6c99,Medium,DeployedToBeta,05/Jul/24 12:29 AM,09/Mar/25 1:05 AM,Deployed,,
Bug,AO3-6747,68528,Language page style links for missing languages result in incorrect results,,,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Low,,04/Jul/24 6:11 AM,05/Jul/24 4:49 PM,To Do,,
Bug,AO3-6746,68527,Chapter bylines do not update when a co-creator changes their username or pseud,weeklies,61cc2a19326554006caa335c,Neutrino ­,712020:d9b4e74d-67dc-48e1-a773-6f456cad6a59,Medium,DeployedToBeta,03/Jul/24 11:05 PM,24/Jul/25 3:08 PM,Deployed,,
Improvement,AO3-6745,68526,Prevent N+1 queries when indexing pseuds,Connie Feng,712020:17930fa1-d647-47bd-b334-8a84cbacfca7,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,,01/Jul/24 12:58 PM,04/Sep/25 8:52 AM,In Progress,,
Improvement,AO3-6744,68525,readjust shard size,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,james_,557058:e4a3ada3-097a-4936-af08-46ecac880066,High,Done,29/Jun/24 11:23 AM,02/Jul/24 7:17 AM,Deployed,,
Improvement,AO3-6743,68523,Resolve N+1 query in people#search,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,Invalid,27/Jun/24 7:09 PM,11/Jan/25 11:53 AM,Closed,,
Task,AO3-6742,68522,Switch from New Relic to Sentry,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,High,DeployedToBeta,26/Jun/24 12:57 AM,13/Aug/24 5:29 AM,Deployed,,
Task,AO3-6741,68521, Bump reviewdog/action-rubocop from 2.12.0 to 2.14.0,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,DeployedToBeta,24/Jun/24 6:56 AM,24/Jun/24 12:51 PM,Deployed,,
Task,AO3-6740,68469,Update index tasks to include warning,,,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Medium,,21/Jun/24 2:32 PM,21/Jun/24 2:32 PM,To Do,,
Bug,AO3-6739,68468,"In Chapter View, ""Chapter is Moderated"" banner is missing/incomplete",Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sam Johnsson,557058:a06b2e64-4893-491b-b85e-8176df5059b9,Medium,DeployedToBeta,17/Jun/24 1:42 PM,24/Jun/24 12:51 PM,Deployed,,
Improvement,AO3-6738,68467,Resolve N+1 query in pseuds#index,marcus8448,5fa83c958c4efd006f544936,Brian Austin,557058:48d6a38e-168b-4aa7-a58d-a1853a844295,Low,,16/Jun/24 2:50 PM,30/Aug/25 10:06 PM,In Progress,,
Bug,AO3-6737,68466,Bookmarker module too narrow on tag and collection bookmark pages,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Sarken,557058:443ab871-4096-403e-bd6f-f3534fe417f0,Medium,DeployedToBeta,12/Jun/24 7:52 PM,09/Mar/25 1:05 AM,Deployed,,
Task,AO3-6736,68464,Bump reviewdog/action-rubocop from 2.11.1 to 2.12.0,,,Bilka,557058:baa5f297-c116-4036-bbf1-109f8a7e50a7,Low,DeployedToBeta,10/Jun/24 7:43 AM,12/Jun/24 7:35 PM,Deployed,,
